chapterID,characterID,event,details,withID,team,title,prefix,
203,1434,mentioned,,,,,,
203,1530,mentioned,,,,,,
203,1716,mentioned,,,,,,
203,1895,mentioned,,,,,,
203,831,married,,1066,,,,
203,831,killed,,1232,,,,
203,1066,married,,831,,,,
203,1716,captured,by King's Guard,,Lannister,,,
203,1716,changes allegiances,,,Tyrion,,,
204,287,mentioned,,,,,,
204,295,mentioned,,,,,,
204,429,mentioned,,,,,,
204,831,mentioned,,,,,,
204,987,mentioned,,,,,,
204,1303,mentioned,,,,,,
204,1530,mentioned,,,,,,
204,1716,mentioned,,,,,,
204,429,killed,,987,,,,
205,255,mentioned,,,,,,
205,295,mentioned,,,,,,
205,629,mentioned,,,,,,
205,785,mentioned,,,,,,
205,831,mentioned,,,,,,
205,970,mentioned,,,,,,
205,1066,mentioned,,,,,,
205,1396,mentioned,,,,,,
205,1431,mentioned,,,,,,
205,1716,mentioned,,,,,,
205,1727,mentioned,,,,,,
205,1755,mentioned,,,,,,
205,2068,mentioned,,,,,,
206,385,mentioned,,,,,,
206,465,mentioned,,,,,,
206,831,mentioned,,,,,,
206,1122,mentioned,,,,,,
206,1520,mentioned,,,,,,
206,1586,mentioned,,,,,,
206,1676,mentioned,,,,,,
207,418,mentioned,,,,,,
207,630,mentioned,,,,,,
207,851,mentioned,,,,,,
207,1045,mentioned,,,,,,
207,1047,mentioned,,,,,,
207,1057,mentioned,,,,,,
207,2068,mentioned,,,,,,
208,136,mentioned,,,,,,
208,265,mentioned,,,,,,
208,287,mentioned,,,,,,
208,1528,mentioned,,,,,,
209,12,mentioned,,,,,,
209,93,mentioned,,,,,,
209,256,mentioned,,,,,,
209,295,mentioned,,,,,,
209,431,mentioned,,,,,,
209,456,mentioned,,,,,,
209,483,mentioned,,,,,,
209,629,mentioned,,,,,,
209,831,mentioned,,,,,,
209,900,mentioned,,,,,,
209,966,mentioned,,,,,,
209,1035,mentioned,,,,,,
209,1195,mentioned,,,,,,
209,1225,mentioned,,,,,,
209,1326,mentioned,,,,,,
209,1411,mentioned,,,,,,
209,1530,mentioned,,,,,,
209,1622,mentioned,,,,,,
209,1716,mentioned,,,,,,
209,1727,mentioned,,,,,,
209,1757,mentioned,,,,,,
210,130,mentioned,,,,,,
210,155,mentioned,,,,,,
210,163,mentioned,,,,,,
210,234,mentioned,,,,,,
210,255,mentioned,,,,,,
210,500,mentioned,,,,,,
210,565,mentioned,,,,,,
210,785,mentioned,,,,,,
210,970,mentioned,,,,,,
210,1140,mentioned,,,,,,
210,1257,mentioned,,,,,,
210,1396,mentioned,,,,,,
210,1429,mentioned,,,,,,
210,1530,mentioned,,,,,,
210,1676,mentioned,,,,,,
210,1676,named,,,,King of Westeros,King,
211,746,mentioned,,,,,,
211,831,mentioned,,,,,,
211,1033,mentioned,,,,,,
211,1303,mentioned,,,,,,
211,1432,mentioned,,,,,,
211,1530,mentioned,,,,,,
211,1716,mentioned,,,,,,
211,1033,married,,1303,,,,
211,1303,married,,1033,,,,
211,1303,named,,,,Lord Paramount of the Trident, Lord Protector of the Vale,Lord 
212,20,mentioned,,,,,,
212,456,mentioned,,,,,,
212,630,mentioned,,,,,,
212,790,mentioned,,,,,,
212,851,mentioned,,,,,,
212,1057,mentioned,,,,,,
212,1376,mentioned,,,,,,
212,2068,mentioned,,,,,,
212,851,captured,,790,Lannister,,,
213,2,mentioned,,,,,,
213,234,mentioned,,,,,,
213,256,mentioned,,,,,,
213,295,mentioned,,,,,,
213,429,mentioned,,,,,,
213,431,mentioned,,,,,,
213,483,mentioned,,,,,,
213,629,mentioned,,,,,,
213,772,mentioned,,,,,,
213,785,mentioned,,,,,,
213,808,mentioned,,,,,,
213,900,mentioned,,,,,,
213,966,mentioned,,,,,,
213,970,mentioned,,,,,,
213,1035,mentioned,,,,,,
213,1140,mentioned,,,,,,
213,1195,mentioned,,,,,,
213,1225,mentioned,,,,,,
213,1257,mentioned,,,,,,
213,1309,mentioned,,,,,,
213,1404,mentioned,,,,,,
213,1431,mentioned,,,,,,
213,1530,mentioned,,,,,,
213,1552,mentioned,,,,,,
213,1553,mentioned,,,,,,
213,1660,mentioned,,,,,,
213,1676,mentioned,,,,,,
213,1716,mentioned,,,,,,
213,1727,mentioned,,,,,,
213,1757,mentioned,,,,,,
213,629,attacked,hurt,1225,,,,
213,1225,killed,,629,,,,
214,27,mentioned,,,,,,
214,163,mentioned,,,,,,
214,344,mentioned,,,,,,
214,352,mentioned,,,,,,
214,862,mentioned,,,,,,
214,1404,mentioned,,,,,,
214,1770,mentioned,,,,,,
215,2,mentioned,,,,,,
215,136,mentioned,,,,,,
215,240,mentioned,,,,,,
215,255,mentioned,,,,,,
215,265,mentioned,,,,,,
215,287,mentioned,,,,,,
215,295,mentioned,,,,,,
215,456,mentioned,,,,,,
215,501,mentioned,,,,,,
215,629,mentioned,,,,,,
215,785,mentioned,,,,,,
215,818,mentioned,,,,,,
215,822,mentioned,,,,,,
215,831,mentioned,,,,,,
215,900,mentioned,,,,,,
215,970,mentioned,,,,,,
215,1066,mentioned,,,,,,
215,1326,mentioned,,,,,,
215,1371,mentioned,,,,,,
215,1434,mentioned,,,,,,
215,1486,mentioned,,,,,,
215,1530,mentioned,,,,,,
215,1586,mentioned,,,,,,
215,1676,mentioned,,,,,,
215,1716,mentioned,,,,,,
215,1727,mentioned,,,,,,
215,255,gets,Oathkeeper,785,,,,
215,501,named,,,,Lord of Riverrun,Lord ,
215,785,gives,Oathkeeper,255,,,,
215,818,alive,,,,,,
215,822,changes allegiances,,,Lannister,,,
215,1371,changes allegiances,,,Bolton (Lannister),,,
215,1371,named,,,,Ramsay Bolton,,
215,1486,changes allegiances,,,Bolton (Lannister),,,
215,1486,named,,,,Warden of the North,Lord ,
216,331,mentioned,,,,,,
216,369,mentioned,,,,,,
216,418,mentioned,,,,,,
216,790,mentioned,,,,,,
216,851,mentioned,,,,,,
216,1045,mentioned,,,,,,
216,1047,mentioned,,,,,,
216,1057,mentioned,,,,,,
216,1586,mentioned,,,,,,
216,1681,mentioned,,,,,,
216,1751,mentioned,,,,,,
216,1753,mentioned,,,,,,
216,2068,mentioned,,,,,,
216,418,killed,,1047,,,,
216,851,freed,,,,,,
216,1047,killed,,418,,,,
217,136,mentioned,,,,,,
217,791,mentioned,,,,,,
217,831,mentioned,,,,,,
217,1013,mentioned,,,,,,
217,1312,mentioned,,,,,,
217,1373,mentioned,,,,,,
217,1528,mentioned,,,,,,
217,1656,mentioned,,,,,,
217,1716,mentioned,,,,,,
217,136,gets,Needle,,,,,
217,1312,killed,,1528,,,,
217,1528,attacked,hurt,1656,,,,
217,1528,dies,,,,,,
217,1656,killed,,136,,,,
218,237,mentioned,,,,,,
218,240,mentioned,,,,,,
218,318,mentioned,,,,,,
218,331,mentioned,,,,,,
218,369,mentioned,,,,,,
218,450,mentioned,,,,,,
218,603,mentioned,,,,,,
218,630,mentioned,,,,,,
218,790,mentioned,,,,,,
218,832,mentioned,,,,,,
218,851,mentioned,,,,,,
218,1045,mentioned,,,,,,
218,1057,mentioned,,,,,,
218,1329,mentioned,,,,,,
218,1527,mentioned,,,,,,
218,1586,mentioned,,,,,,
218,1751,mentioned,,,,,,
218,1811,mentioned,,,,,,
218,1045,dies,,,,,,
219,237,mentioned,,,,,,
219,456,mentioned,,,,,,
219,790,mentioned,,,,,,
219,851,mentioned,,,,,,
219,1057,mentioned,,,,,,
219,1122,mentioned,,,,,,
219,1527,mentioned,,,,,,
219,1535,mentioned,,,,,,
219,1586,mentioned,,,,,,
219,1751,mentioned,,,,,,
219,1811,mentioned,,,,,,
219,2068,mentioned,,,,,,
219,1811,killed,,237,,,,
220,27,mentioned,,,,,,
220,295,mentioned,,,,,,
220,785,mentioned,,,,,,
220,831,mentioned,,,,,,
220,922,mentioned,,,,,,
220,1257,mentioned,,,,,,
220,1530,mentioned,,,,,,
220,1552,mentioned,,,,,,
220,1716,mentioned,,,,,,
220,1719,mentioned,,,,,,
220,1727,mentioned,,,,,,
220,1757,mentioned,,,,,,
220,1552,killed,,1716,,,,
220,1716,freed,,785,,,,
220,1727,killed,,1716,,,,
221,331,mentioned,,,,,,
221,790,mentioned,,,,,,
221,851,mentioned,,,,,,
221,1045,mentioned,,,,,,
221,1122,mentioned,,,,,,
221,1527,mentioned,,,,,,
221,1586,mentioned,,,,,,
221,2068,mentioned,,,,,,
222,237,mentioned,,,,,,
222,630,mentioned,,,,,,
222,790,mentioned,,,,,,
222,808,mentioned,,,,,,
222,851,mentioned,,,,,,
222,1122,mentioned,,,,,,
222,1527,mentioned,,,,,,
222,1586,mentioned,,,,,,
222,1727,mentioned,,,,,,
222,851,named,,,,Lord Commander of the Watch,Lord Commander ,
223,287,mentioned,,,,,,
223,319,mentioned,,,,,,
223,746,mentioned,,,,,,
223,836,mentioned,,,,,,
223,1033,mentioned,,,,,,
223,1303,mentioned,,,,,,
223,1432,mentioned,,,,,,
223,1530,mentioned,,,,,,
223,1033,killed,,1303,,,,
224,204,mentioned,,,,,,
224,287,mentioned,,,,,,
224,462,mentioned,,,,,,
224,852,mentioned,,,,,,
224,1137,mentioned,,,,,,
224,1486,mentioned,,,,,,
224,1514,mentioned,,,,,,
224,1598,mentioned,,,,,,
224,1673,mentioned,,,,,,
224,287,alive,,,,,,
224,1137,killed,,287,,,,
224,1598,killed,,287,,,,
225,12,mentioned,,,,,,
225,154,mentioned,,,,,,
225,352,mentioned,,,,,,
225,791,mentioned,,,,,,
225,1035,mentioned,,,,,,
225,1046,mentioned,,,,,,
225,1280,mentioned,,,,,,
225,1396,mentioned,,,,,,
225,1404,mentioned,,,,,,
225,1586,mentioned,,,,,,
225,1727,mentioned,,,,,,
225,1770,mentioned,,,,,,
225,1280,killed,,791,,,,
226,25,mentioned,,,,,,
226,138,mentioned,,,,,,
226,154,mentioned,,,,,,
226,521,mentioned,,,,,,
226,1536,mentioned,,,,,,
226,1586,mentioned,,,,,,
226,1648,mentioned,,,,,,
226,1763,mentioned,,,,,,
226,521,named,,,,Iron King,King ,
227,12,mentioned,,,,,,
227,110,mentioned,,,,,,
227,113,mentioned,,,,,,
227,137,mentioned,,,,,,
227,295,mentioned,,,,,,
227,431,mentioned,,,,,,
227,483,mentioned,,,,,,
227,629,mentioned,,,,,,
227,785,mentioned,,,,,,
227,831,mentioned,,,,,,
227,1195,mentioned,,,,,,
227,1225,mentioned,,,,,,
227,1351,mentioned,,,,,,
227,1404,mentioned,,,,,,
227,1411,mentioned,,,,,,
227,1676,mentioned,,,,,,
227,1727,mentioned,,,,,,
228,234,mentioned,,,,,,
228,295,mentioned,,,,,,
228,785,mentioned,,,,,,
228,900,mentioned,,,,,,
228,1140,mentioned,,,,,,
228,1257,mentioned,,,,,,
228,1326,mentioned,,,,,,
228,1358,mentioned,,,,,,
228,1552,mentioned,,,,,,
228,1676,mentioned,,,,,,
228,1716,mentioned,,,,,,
228,1727,mentioned,,,,,,
228,1757,mentioned,,,,,,
228,1358,changes allegiances,,,Lannister,,,
229,255,mentioned,,,,,,
229,287,mentioned,,,,,,
229,785,mentioned,,,,,,
229,1396,mentioned,,,,,,
229,1530,mentioned,,,,,,
229,1757,mentioned,,,,,,
230,369,mentioned,,,,,,
230,381,mentioned,,,,,,
230,603,mentioned,,,,,,
230,630,mentioned,,,,,,
230,851,mentioned,,,,,,
230,1045,mentioned,,,,,,
230,1057,mentioned,,,,,,
230,1122,mentioned,,,,,,
230,1329,mentioned,,,,,,
230,1373,mentioned,,,,,,
230,1527,mentioned,,,,,,
230,1586,mentioned,,,,,,
230,1676,mentioned,,,,,,
230,1751,mentioned,,,,,,
230,2068,mentioned,,,,,,
231,136,mentioned,,,,,,
231,791,mentioned,,,,,,
231,1013,mentioned,,,,,,
231,1621,mentioned,,,,,,
232,295,mentioned,,,,,,
232,531,mentioned,,,,,,
232,629,mentioned,,,,,,
232,900,mentioned,,,,,,
232,922,mentioned,,,,,,
232,966,mentioned,,,,,,
232,1035,mentioned,,,,,,
232,1066,mentioned,,,,,,
232,1232,mentioned,,,,,,
232,1358,mentioned,,,,,,
232,1373,mentioned,,,,,,
232,1622,mentioned,,,,,,
232,1676,mentioned,,,,,,
232,1716,mentioned,,,,,,
232,1727,mentioned,,,,,,
233,27,mentioned,,,,,,
233,234,mentioned,,,,,,
233,295,mentioned,,,,,,
233,785,mentioned,,,,,,
233,831,mentioned,,,,,,
233,900,mentioned,,,,,,
233,1035,mentioned,,,,,,
233,1257,mentioned,,,,,,
233,1404,mentioned,,,,,,
233,1676,mentioned,,,,,,
233,1716,mentioned,,,,,,
233,1727,mentioned,,,,,,
233,1757,mentioned,,,,,,
234,27,mentioned,,,,,,
234,163,mentioned,,,,,,
234,255,mentioned,,,,,,
234,429,mentioned,,,,,,
234,785,mentioned,,,,,,
234,1309,mentioned,,,,,,
234,1396,mentioned,,,,,,
234,1530,mentioned,,,,,,
234,1554,mentioned,,,,,,
234,1716,mentioned,,,,,,
234,1727,mentioned,,,,,,
235,240,mentioned,,,,,,
235,265,mentioned,,,,,,
235,287,mentioned,,,,,,
235,295,mentioned,,,,,,
235,319,mentioned,,,,,,
235,429,mentioned,,,,,,
235,456,mentioned,,,,,,
235,462,mentioned,,,,,,
235,565,mentioned,,,,,,
235,831,mentioned,,,,,,
235,836,mentioned,,,,,,
235,987,mentioned,,,,,,
235,1303,mentioned,,,,,,
235,1426,mentioned,,,,,,
235,1432,mentioned,,,,,,
235,1434,mentioned,,,,,,
235,1528,mentioned,,,,,,
235,1530,mentioned,,,,,,
235,1716,mentioned,,,,,,
235,1872,mentioned,,,,,,
236,25,mentioned,,,,,,
236,138,mentioned,,,,,,
236,154,mentioned,,,,,,
236,521,mentioned,,,,,,
236,1536,mentioned,,,,,,
236,1586,mentioned,,,,,,
236,1648,mentioned,,,,,,
236,1727,mentioned,,,,,,
236,1763,mentioned,,,,,,
236,1536,killed,,521,,,,
237,142,mentioned,,,,,,
237,204,mentioned,,,,,,
237,295,mentioned,,,,,,
237,565,mentioned,,,,,,
237,785,mentioned,,,,,,
237,831,mentioned,,,,,,
237,900,mentioned,,,,,,
237,922,mentioned,,,,,,
237,1035,mentioned,,,,,,
237,1066,mentioned,,,,,,
237,1232,mentioned,,,,,,
237,1251,mentioned,,,,,,
237,1257,mentioned,,,,,,
237,1404,mentioned,,,,,,
237,1528,mentioned,,,,,,
237,1546,mentioned,,,,,,
237,1622,mentioned,,,,,,
237,1676,mentioned,,,,,,
237,1066,married,,1676,,,,
237,1066,named,,,,Queen of the Seven Kingdoms,Queen ,
237,1676,married,,1066,,,,
238,20,mentioned,,,,,,
238,110,mentioned,,,,,,
238,113,mentioned,,,,,,
238,137,mentioned,,,,,,
238,431,mentioned,,,,,,
238,831,mentioned,,,,,,
238,1195,mentioned,,,,,,
238,1351,mentioned,,,,,,
238,1434,mentioned,,,,,,
238,1676,mentioned,,,,,,
238,137,changes allegiances,,113,Martell,,,
239,121,mentioned,,,,,,
239,255,mentioned,,,,,,
239,409,mentioned,,,,,,
239,429,mentioned,,,,,,
239,785,mentioned,,,,,,
239,1035,mentioned,,,,,,
239,1309,mentioned,,,,,,
239,1373,mentioned,,,,,,
239,1396,mentioned,,,,,,
239,1530,mentioned,,,,,,
239,1554,mentioned,,,,,,
239,2068,mentioned,,,,,,
240,369,mentioned,,,,,,
240,381,mentioned,,,,,,
240,603,mentioned,,,,,,
240,851,mentioned,,,,,,
240,1045,mentioned,,,,,,
240,1057,mentioned,,,,,,
240,1122,mentioned,,,,,,
240,1527,mentioned,,,,,,
240,2068,mentioned,,,,,,
241,27,mentioned,,,,,,
241,105,mentioned,,,,,,
241,142,mentioned,,,,,,
241,204,mentioned,,,,,,
241,256,mentioned,,,,,,
241,785,mentioned,,,,,,
241,900,mentioned,,,,,,
241,966,mentioned,,,,,,
241,970,mentioned,,,,,,
241,1066,mentioned,,,,,,
241,1251,mentioned,,,,,,
241,1294,mentioned,,,,,,
241,1326,mentioned,,,,,,
241,1358,mentioned,,,,,,
241,1528,mentioned,,,,,,
241,1622,mentioned,,,,,,
241,1676,mentioned,,,,,,
241,1727,mentioned,,,,,,
241,105,alive,,,,,,
241,1358,named,,,,Master of Whisperers,Lord ,
242,142,mentioned,,,,,,
242,155,mentioned,,,,,,
242,295,mentioned,,,,,,
242,385,mentioned,,,,,,
242,431,mentioned,,,,,,
242,456,mentioned,,,,,,
242,629,mentioned,,,,,,
242,851,mentioned,,,,,,
242,900,mentioned,,,,,,
242,975,mentioned,,,,,,
242,1066,mentioned,,,,,,
242,1251,mentioned,,,,,,
242,1259,mentioned,,,,,,
242,1303,mentioned,,,,,,
242,1326,mentioned,,,,,,
242,1358,mentioned,,,,,,
242,1371,mentioned,,,,,,
242,1486,mentioned,,,,,,
242,1530,mentioned,,,,,,
242,1586,mentioned,,,,,,
242,1622,mentioned,,,,,,
242,1716,mentioned,,,,,,
242,1757,mentioned,,,,,,
242,1860,mentioned,,,,,,
242,1888,mentioned,,,,,,
242,1895,mentioned,,,,,,
242,142,named,,,,Grand Admiral,Lord ,
242,385,captured,,1860,Stark,,,
242,900,named,,,,Hand of the King,Lord ,
242,1251,named,,,,Justiciar,Lord ,
242,1259,named,,,,knight of the King's guard,Ser ,
242,1888,sentenced,,295,,,,
242,1888,killed,unknown murderer,,,,,
242,1895,sentenced,,295,,,,
242,1895,killed,sailors mistaking him for Tyrion,,,,,
243,25,mentioned,,,,,,
243,138,mentioned,,,,,,
243,154,mentioned,,,,,,
243,521,mentioned,,,,,,
243,1369,mentioned,,,,,,
243,1763,mentioned,,,,,,
244,8,mentioned,,,,,,
244,25,mentioned,,,,,,
244,138,mentioned,,,,,,
244,154,mentioned,,,,,,
244,333,mentioned,,,,,,
244,521,mentioned,,,,,,
244,1763,mentioned,,,,,,
244,333,dies,blowing the dragon horn,,,,,
245,136,mentioned,,,,,,
245,255,mentioned,,,,,,
245,409,mentioned,,,,,,
245,1309,mentioned,,,,,,
245,1327,mentioned,,,,,,
245,1373,mentioned,,,,,,
245,1488,mentioned,,,,,,
245,1528,mentioned,,,,,,
245,1530,mentioned,,,,,,
245,1554,mentioned,,,,,,
245,1659,mentioned,,,,,,
245,409,killed,,1554,,,,
245,1327,killed,,255,,,,
245,1554,killed,,255,,,,
245,1659,killed,,255,,,,
246,110,mentioned,,,,,,
246,113,mentioned,,,,,,
246,130,mentioned,,,,,,
246,137,mentioned,,,,,,
246,1195,mentioned,,,,,,
246,1676,mentioned,,,,,,
246,1727,mentioned,,,,,,
246,113,captured,,110,Martell,,,
246,137,killed,,110,,,,
246,1195,attacked,,592,,,,
247,136,mentioned,,,,,,
247,791,mentioned,,,,,,
247,902,mentioned,,,,,,
247,136,captured - special,,,Faceless Men,,,
248,295,mentioned,,,,,,
248,319,mentioned,,,,,,
248,508,mentioned,,,,,,
248,629,mentioned,,,,,,
248,685,mentioned,,,,,,
248,836,mentioned,,,,,,
248,975,mentioned,,,,,,
248,1303,mentioned,,,,,,
248,1432,mentioned,,,,,,
248,1530,mentioned,,,,,,
248,1727,mentioned,,,,,,
248,1755,mentioned,,,,,,
248,1808,mentioned,,,,,,
248,1872,mentioned,,,,,,
248,508,killed,,685,,,,
249,27,mentioned,,,,,,
249,113,mentioned,,,,,,
249,121,mentioned,,,,,,
249,152,mentioned,,,,,,
249,256,mentioned,,,,,,
249,295,mentioned,,,,,,
249,385,mentioned,,,,,,
249,431,mentioned,,,,,,
249,531,mentioned,,,,,,
249,785,mentioned,,,,,,
249,966,mentioned,,,,,,
249,970,mentioned,,,,,,
249,1066,mentioned,,,,,,
249,1140,mentioned,,,,,,
249,1257,mentioned,,,,,,
249,1259,mentioned,,,,,,
249,1326,mentioned,,,,,,
249,1358,mentioned,,,,,,
249,1404,mentioned,,,,,,
249,1434,mentioned,,,,,,
249,1546,mentioned,,,,,,
249,1676,mentioned,,,,,,
249,1860,mentioned,,,,,,
249,385,captured,,1860,Stark,,,
249,1546,killed,,1358,,,,
250,204,mentioned,,,,,,
250,255,mentioned,,,,,,
250,1309,mentioned,,,,,,
250,1373,mentioned,,,,,,
250,1528,mentioned,,,,,,
251,20,mentioned,,,,,,
251,136,mentioned,,,,,,
251,381,mentioned,,,,,,
251,603,mentioned,,,,,,
251,1527,mentioned,,,,,,
251,381,changes allegiances,,,none,,,
251,1527,attacked,,381,,,,
252,2,mentioned,,,,,,
252,204,mentioned,,,,,,
252,255,mentioned,,,,,,
252,265,mentioned,,,,,,
252,295,mentioned,,,,,,
252,629,mentioned,,,,,,
252,772,mentioned,,,,,,
252,785,mentioned,,,,,,
252,1257,mentioned,,,,,,
252,1303,mentioned,,,,,,
252,1653,mentioned,,,,,,
252,1757,mentioned,,,,,,
252,1857,mentioned,,,,,,
252,2068,mentioned,,,,,,
252,1857,freed,,785,,,,
253,2,mentioned,,,,,,
253,295,mentioned,,,,,,
253,456,mentioned,,,,,,
253,970,mentioned,,,,,,
253,1066,mentioned,,,,,,
253,1326,mentioned,,,,,,
253,1358,mentioned,,,,,,
253,1396,mentioned,,,,,,
253,1622,mentioned,,,,,,
253,1676,mentioned,,,,,,
254,25,mentioned,,,,,,
254,138,mentioned,,,,,,
254,352,mentioned,,,,,,
254,521,mentioned,,,,,,
254,1763,mentioned,,,,,,
254,1890,mentioned,,,,,,
254,1890,killed,,1763,,,,
255,136,mentioned,,,,,,
255,204,mentioned,,,,,,
255,295,mentioned,,,,,,
255,772,mentioned,,,,,,
255,785,mentioned,,,,,,
255,900,mentioned,,,,,,
255,922,mentioned,,,,,,
255,1358,mentioned,,,,,,
255,1382,mentioned,,,,,,
255,1434,mentioned,,,,,,
255,1528,mentioned,,,,,,
255,1716,mentioned,,,,,,
255,1857,mentioned,,,,,,
256,136,mentioned,,,,,,
256,255,mentioned,,,,,,
256,287,mentioned,,,,,,
256,1404,mentioned,,,,,,
256,1488,mentioned,,,,,,
256,1528,mentioned,,,,,,
256,1530,mentioned,,,,,,
257,152,mentioned,,,,,,
257,256,mentioned,,,,,,
257,295,mentioned,,,,,,
257,531,mentioned,,,,,,
257,565,mentioned,,,,,,
257,970,mentioned,,,,,,
257,1066,mentioned,,,,,,
257,1294,mentioned,,,,,,
257,1326,mentioned,,,,,,
257,1358,mentioned,,,,,,
257,1434,mentioned,,,,,,
257,1586,mentioned,,,,,,
257,1622,mentioned,,,,,,
257,1840,mentioned,,,,,,
257,152,killed,,256,,,,
257,531,killed,,1358,,,,
257,1622,sex,,295,,,,
258,265,mentioned,,,,,,
258,295,mentioned,,,,,,
258,311,mentioned,,,,,,
258,462,mentioned,,,,,,
258,501,mentioned,,,,,,
258,746,mentioned,,,,,,
258,785,mentioned,,,,,,
258,900,mentioned,,,,,,
258,922,mentioned,,,,,,
258,975,mentioned,,,,,,
258,1033,mentioned,,,,,,
258,1514,mentioned,,,,,,
258,1716,mentioned,,,,,,
258,1727,mentioned,,,,,,
258,1755,mentioned,,,,,,
259,136,mentioned,,,,,,
259,381,mentioned,,,,,,
259,902,mentioned,,,,,,
259,136,hurt,blind,902,,,,
259,381,killed,,136,,,,
260,352,mentioned,,,,,,
260,369,mentioned,,,,,,
260,603,mentioned,,,,,,
260,630,mentioned,,,,,,
260,851,mentioned,,,,,,
260,1045,mentioned,,,,,,
260,1122,mentioned,,,,,,
260,1404,mentioned,,,,,,
260,1527,mentioned,,,,,,
260,1586,mentioned,,,,,,
260,2068,mentioned,,,,,,
260,603,sex,,1527,,,,
260,1045,dies,natural causes,,,,,
260,1527,sex,,603,,,,
261,142,mentioned,,,,,,
261,234,mentioned,,,,,,
261,256,mentioned,,,,,,
261,295,mentioned,,,,,,
261,531,mentioned,,,,,,
261,970,mentioned,,,,,,
261,1066,mentioned,,,,,,
261,1257,mentioned,,,,,,
261,1259,mentioned,,,,,,
261,1326,mentioned,,,,,,
261,1358,mentioned,,,,,,
261,1404,mentioned,,,,,,
261,1434,mentioned,,,,,,
261,1676,mentioned,,,,,,
261,1716,mentioned,,,,,,
261,970,attacked,hurt,,,,,
262,204,mentioned,,,,,,
262,224,mentioned,,,,,,
262,255,mentioned,,,,,,
262,586,mentioned,,,,,,
262,1309,mentioned,,,,,,
262,1396,mentioned,,,,,,
262,1434,mentioned,,,,,,
262,1488,mentioned,,,,,,
262,255,attacked,hurt,224,,,,
262,1488,killed,,255,,,,
263,265,mentioned,,,,,,
263,287,mentioned,,,,,,
263,462,mentioned,,,,,,
263,501,mentioned,,,,,,
263,772,mentioned,,,,,,
263,785,mentioned,,,,,,
263,975,mentioned,,,,,,
263,1514,mentioned,,,,,,
263,1727,mentioned,,,,,,
263,462,freed,,785,,,,
263,1514,attacked,,785,,,,
264,295,mentioned,,,,,,
264,1066,mentioned,,,,,,
264,1251,mentioned,,,,,,
264,1259,mentioned,,,,,,
264,1326,mentioned,,,,,,
264,1358,mentioned,,,,,,
264,1622,mentioned,,,,,,
264,1676,mentioned,,,,,,
265,110,mentioned,,,,,,
265,113,mentioned,,,,,,
265,137,mentioned,,,,,,
265,155,mentioned,,,,,,
265,431,mentioned,,,,,,
265,483,mentioned,,,,,,
265,1195,mentioned,,,,,,
265,1351,mentioned,,,,,,
265,1727,mentioned,,,,,,
265,1770,mentioned,,,,,,
266,295,mentioned,,,,,,
266,319,mentioned,,,,,,
266,456,mentioned,,,,,,
266,836,mentioned,,,,,,
266,987,mentioned,,,,,,
266,1303,mentioned,,,,,,
266,1432,mentioned,,,,,,
266,1434,mentioned,,,,,,
266,1530,mentioned,,,,,,
266,1716,mentioned,,,,,,
266,1872,mentioned,,,,,,
267,204,mentioned,,,,,,
267,224,mentioned,,,,,,
267,255,mentioned,,,,,,
267,287,mentioned,,,,,,
267,586,mentioned,,,,,,
267,708,mentioned,,,,,,
267,785,mentioned,,,,,,
267,1309,mentioned,,,,,,
267,1528,mentioned,,,,,,
267,1653,mentioned,,,,,,
267,1676,mentioned,,,,,,
267,204,dies,,,,,,
267,204,heals,resurrects,287,,,,
267,224,killed,,586,,,,
267,255,sentenced,,287,,,,
267,255,presumed dead,,,,,,
267,1309,sentenced,,287,,,,
267,1309,presumed dead,,,,,,
268,142,mentioned,,,,,,
268,234,mentioned,,,,,,
268,295,mentioned,,,,,,
268,565,mentioned,,,,,,
268,900,mentioned,,,,,,
268,970,mentioned,,,,,,
268,1035,mentioned,,,,,,
268,1066,mentioned,,,,,,
268,1140,mentioned,,,,,,
268,1251,mentioned,,,,,,
268,1257,mentioned,,,,,,
268,1326,mentioned,,,,,,
268,1358,mentioned,,,,,,
268,1373,mentioned,,,,,,
268,1586,mentioned,,,,,,
268,1622,mentioned,,,,,,
268,1676,mentioned,,,,,,
268,1757,mentioned,,,,,,
268,295,captured,,1889,Faith,,,
268,1066,captured,,1889,Faith,,,
269,265,mentioned,,,,,,
269,287,mentioned,,,,,,
269,295,mentioned,,,,,,
269,462,mentioned,,,,,,
269,501,mentioned,,,,,,
269,746,mentioned,,,,,,
269,785,mentioned,,,,,,
269,822,mentioned,,,,,,
269,1358,mentioned,,,,,,
269,1361,mentioned,,,,,,
269,1431,mentioned,,,,,,
269,1514,mentioned,,,,,,
269,1673,mentioned,,,,,,
269,1727,mentioned,,,,,,
269,501,named,,,,Lord of Riverrun,Lord ,
269,1514,killed,,287,,,,
270,352,mentioned,,,,,,
270,603,mentioned,,,,,,
270,791,mentioned,,,,,,
270,1045,mentioned,,,,,,
270,1294,mentioned,,,,,,
270,1404,mentioned,,,,,,
270,1527,mentioned,,,,,,
270,1586,mentioned,,,,,,
270,2068,mentioned,,,,,,
271,851,mentioned,,,,,,
271,1057,mentioned,,,,,,
271,1650,mentioned,,,,,,
271,1681,mentioned,,,,,,
271,1753,mentioned,,,,,,
271,1811,mentioned,,,,,,
271,1650,killed,,2068,,,,
271,1650,changes allegiances,,,the Others,,,
